Wavelength,Bamboo_Ventral,Calophyllum inophyllum_Ventral,Celtis_australis_Ventral,Ficus benjamina (Dhoda)_Ventral,Juglans regia Bharmat (Kagzi)_Ventral,Melia_azaderch_Ventral,Morus_alba_Ventral,Prunus persica_Ventral,Prunus_cummunis_Ventral,Punica_granatum_Ventral,Putranjiva_roxburghii_Ventral,pyrus_pashia_Ventral,Ficus Benghalensis_Ventral,Juglans regia Banuri (Minakshi)_Ventral,Kydia calycina_Ventral,Lannea coromandelica_Ventral,Lantana contact_Ventral,Malotus philippensis test_Ventral,Malotus_philippensis contact pro_Ventral,Prunus armeniaca_Ventral,Prunus cornuta_Ventral,Quercus leucotrichophora_Ventral,Querus floribunda_Ventral,Rodhodendrone arboreum_Ventral,Santalm album_Ventral,Sapandus mukorossi_Ventral,Wendlandia heynei_Ventral,Jacaranda mimosifolia_Ventral,Abies pindrow_Ventral,Acacia catechu_Ventral,Acacia Modesta_Ventral,Albizia_Chinensis_Ventral,Cidrus deodadara_Chamba_jot_Ventral,Cidrus_Deodara_IHBT_Ventral,Leucaena leucocephala_Ventral,Phyllanthus emblica_Ventral,Picea smithiana (Spruce_without cone)_Ventral,Picea smithiana (With Cone)_Ventral,Pinus_roxburghii_Ventral,Taxus baccata_Ventral,Bombax ceiba_Ventral,Albizia lebbeck_Ventral,Syzygium_cumini_Ventral,Terminalia_atala_Ventral,Vitex negundo (Vanna)_Ventral,Robinia pseudoacacia (Rubinia)_Ventral,Vyul_Ventral
564,0.088277611,0.109498585,0.158006521,0.110780641,0.120891184,0.086458052,0.079052811,0.106356528,0.100976157,0.074374891,0.097130156,0.114493385,0.071608632,0.118515699,0.095298109,0.125295597,0.124105229,0.117463436,0.103234711,0.102219084,0.116067247,0.104023433,0.10513306,0.123672958,0.119673279,0.137852351,0.182013723,0.099921484,0.093052495,0.228205185,0.201224752,0.188134533,0.112795867,0.11542569,0.151330417,0.16835174,0.123420628,0.089618636,0.101537543,0.097798117,0.093123189,0.132117043,0.111443408,0.097441018,0.113993452,0.164432774,0.098491781
565,0.08641753,0.107913631,0.156623049,0.108773993,0.119114775,0.084807832,0.07742773,0.104354545,0.099251611,0.07291154,0.09530186,0.112687089,0.070255729,0.117056055,0.093808852,0.123681207,0.122952372,0.11578518,0.101325413,0.100951193,0.114325432,0.102494647,0.103621145,0.121827301,0.117689662,0.135914738,0.179561691,0.098480313,0.092079164,0.226132552,0.199535586,0.185683846,0.111157966,0.114173471,0.149483434,0.16649051,0.12216303,0.088227895,0.099587229,0.096229553,0.092065831,0.129638672,0.109619426,0.095907766,0.111545184,0.161633886,0.096840024
566,0.084539005,0.106289324,0.155193559,0.106709565,0.117291326,0.083133031,0.075780136,0.102336731,0.097532343,0.071415853,0.093453549,0.110844162,0.068922653,0.115553093,0.092350324,0.122048489,0.121831097,0.114124051,0.099449375,0.099670501,0.112543527,0.100959714,0.102096507,0.11993139,0.115723249,0.133973457,0.177145843,0.097008209,0.091014407,0.22400743,0.197811358,0.183150131,0.109502158,0.112876536,0.147614715,0.164590872,0.120876498,0.086814299,0.097611753,0.094651995,0.091027843,0.127179656,0.107771227,0.094360476,0.109041008,0.158769879,0.095140762
567,0.08269226,0.104631777,0.153728433,0.104637954,0.115459948,0.081471489,0.074125369,0.100326853,0.095806177,0.06992593,0.091584179,0.109000907,0.067609156,0.114047498,0.090927389,0.120402972,0.120694885,0.112455129,0.097584283,0.098389908,0.110731753,0.099432183,0.100576105,0.118032887,0.113759837,0.132033916,0.174742082,0.095500485,0.089886781,0.221844314,0.196056836,0.180577357,0.10780538,0.111556109,0.145758378,0.162672263,0.119568096,0.085402677,0.095624733,0.09306375,0.089990984,0.124739158,0.105908228,0.092819821,0.106518793,0.155862012,0.09342585
568,0.080911076,0.102961377,0.152262837,0.102601127,0.113647827,0.079851006,0.072477939,0.098351661,0.094076179,0.068474402,0.08970681,0.10718765,0.066310285,0.11257052,0.089534089,0.118750486,0.119522675,0.110770496,0.095719102,0.097118337,0.108902848,0.097919367,0.09906648,0.116162494,0.111793208,0.130105513,0.172340062,0.093980962,0.088776002,0.219657766,0.194279887,0.178012269,0.106083261,0.110240763,0.143928537,0.160760744,0.118259118,0.084011276,0.0936428,0.091470073,0.088945985,0.122311978,0.104044091,0.091304144,0.104012257,0.152934372,0.091733782
569,0.079186562,0.101349858,0.150849632,0.100592079,0.111848479,0.078270405,0.070858814,0.096445542,0.092408159,0.067053985,0.087887949,0.105413205,0.065046652,0.111117209,0.088171774,0.117125611,0.118406647,0.109145182,0.093928377,0.095870581,0.107088105,0.096449493,0.097567297,0.114313056,0.10988594,0.128237859,0.17002718,0.092538212,0.087814693,0.217464627,0.192512052,0.175480921,0.104442126,0.108957075,0.142096136,0.158883869,0.116984133,0.082655975,0.091710539,0.08991756,0.08795395,0.119937503,0.102216816,0.08983233,0.101544724,0.150028743,0.090093353
570,0.077522685,0.099757166,0.149503088,0.09865912,0.11008941,0.076742766,0.069311595,0.094602613,0.090785636,0.065704327,0.086133198,0.103701649,0.06385916,0.10971231,0.086921728,0.115570356,0.117355341,0.107612356,0.092229587,0.09467669,0.105354141,0.095039451,0.096159808,0.112513931,0.108076241,0.126450678,0.1678123,0.091140874,0.086854855,0.215345947,0.190796612,0.17302152,0.102904789,0.107701286,0.140359004,0.157076197,0.115788999,0.081342214,0.089842679,0.088437736,0.087012565,0.117664053,0.100452687,0.088431518,0.099168415,0.147205693,0.088492637
571,0.075946078,0.098215084,0.148202927,0.096818285,0.108394565,0.075286748,0.067842644,0.092850561,0.089227045,0.064431083,0.084456998,0.102066352,0.062736058,0.108362333,0.085752572,0.114067901,0.116356379,0.106154887,0.090614408,0.093527762,0.103690424,0.093697027,0.094826574,0.110785764,0.106350253,0.124744334,0.165692037,0.089796375,0.08588157,0.213287298,0.189136894,0.17065932,0.101415417,0.106499358,0.138691483,0.155341689,0.114649709,0.08009182,0.088047737,0.087028486,0.086107701,0.115486528,0.098769318,0.087106148,0.096909617,0.144490535,0.086964946
572,0.074492057,0.096784534,0.146933414,0.095077233,0.106792711,0.073929186,0.066455156,0.091228656,0.087766916,0.063232619,0.082884189,0.100521669,0.061658058,0.107071292,0.084605612,0.112601956,0.115395304,0.104745604,0.089071297,0.092410818,0.102068428,0.092425944,0.09352757,0.109148406,0.104686333,0.123119902,0.163661068,0.088530995,0.084952102,0.211253947,0.187527209,0.168414062,0.099926803,0.105382653,0.137037645,0.153676185,0.113541433,0.078931255,0.086338645,0.085678805,0.085229265,0.113386654,0.097186923,0.085857709,0.094786116,0.1418983,0.085560179
573,0.073150025,0.095472785,0.145738918,0.093444887,0.105308544,0.072693959,0.065210454,0.089723839,0.086414232,0.062130627,0.081451589,0.099082594,0.060693832,0.105850199,0.083557508,0.111297698,0.114505584,0.103433059,0.087629625,0.091375119,0.100542393,0.09120876,0.092334128,0.107605479,0.103145784,0.121615014,0.161720409,0.087364494,0.084177086,0.209324871,0.185996611,0.166264731,0.09865643,0.104312433,0.135470461,0.152089172,0.112613946,0.077849975,0.084743754,0.084407332,0.084418486,0.111388451,0.095737309,0.084710735,0.092795464,0.139436364,0.084277224
574,0.071913284,0.094296076,0.14462804,0.091940664,0.103950103,0.071585177,0.064082271,0.088329657,0.085182457,0.061133388,0.080161242,0.097768108,0.059817935,0.104723841,0.08260776,0.110123972,0.113711378,0.102221438,0.086323299,0.090424394,0.099136327,0.090113492,0.091280235,0.106177792,0.101739767,0.120226381,0.159924799,0.086284561,0.083448944,0.207512136,0.184582606,0.164272607,0.097460204,0.103327727,0.134020243,0.150568697,0.111775693,0.076849531,0.083249462,0.083238913,0.083684196,0.109541005,0.094414028,0.083663155,0.090980596,0.137128306,0.083082154
575,0.070779784,0.093240961,0.143596767,0.090562194,0.10270845,0.070584251,0.063051415,0.087049813,0.084065602,0.06024171,0.079000187,0.096568514,0.059018749,0.103692801,0.081743896,0.109045339,0.113009652,0.101104054,0.085142915,0.089551633,0.097850816,0.089144492,0.090351946,0.104863747,0.100453513,0.118944601,0.158280222,0.085282853,0.08273802,0.205811022,0.183281525,0.162442137,0.096285215,0.10243516,0.132680142,0.149117082,0.110988508,0.075943668,0.081862539,0.082178017,0.083016705,0.107848924,0.0931999,0.082704761,0.089350345,0.134975857,0.081967986
576,0.06975362,0.092264487,0.142642739,0.089284801,0.101560359,0.069652806,0.062115364,0.085899715,0.083038541,0.059450005,0.077944156,0.09544554,0.058308833,0.102731963,0.080948792,0.108038946,0.112370532,0.100069191,0.084035796,0.088743099,0.09666509,0.088232165,0.089488949,0.103638534,0.099251965,0.117759122,0.156740242,0.084360238,0.082118455,0.204208023,0.182048489,0.160712758,0.095211028,0.101602051,0.131410818,0.1477557,0.110293796,0.075157336,0.080616032,0.081208785,0.082391545,0.106270998,0.092072147,0.081820604,0.087874309,0.132959506,0.080961397
577,0.068796927,0.091361643,0.14176381,0.088087338,0.100493895,0.068791164,0.061230265,0.084838138,0.082081737,0.058710317,0.076941584,0.094398249,0.057645887,0.101831196,0.080198741,0.107095256,0.111766109,0.099127653,0.082997343,0.087972622,0.095561634,0.08736401,0.088690463,0.102502369,0.098110835,0.116657449,0.155326316,0.083526747,0.081575314,0.202691117,0.180888092,0.159083011,0.094274079,0.100852778,0.13024603,0.146502996,0.109654209,0.074397032,0.07946447,0.080308273,0.081821892,0.104805422,0.091018923,0.080998115,0.086475423,0.131100218,0.080040967
578,0.067893571,0.090503,0.140938034,0.086967679,0.099497202,0.067983617,0.060408837,0.083834886,0.08117543,0.058005709,0.075994177,0.093415857,0.057028123,0.101013281,0.079521099,0.106233835,0.111210255,0.098252302,0.082048033,0.087275508,0.094561719,0.086572592,0.08795542,0.101468022,0.097046117,0.115650551,0.154019729,0.082742882,0.081017492,0.201285982,0.179820456,0.157556156,0.093423003,0.100143398,0.129197865,0.145341876,0.109062654,0.073675852,0.07839742,0.079478475,0.081298494,0.103457437,0.090032134,0.080234449,0.08517406,0.129369735,0.079167011
579,0.067042463,0.089678853,0.14014956,0.085928537,0.098566664,0.067222197,0.059667749,0.082880925,0.08031572,0.057336639,0.075117744,0.092494913,0.056462469,0.100283547,0.078921955,0.105453044,0.110709052,0.09742336,0.081188121,0.08666764,0.093669594,0.085875325,0.087283487,0.100529314,0.096061245,0.114737889,0.152792162,0.081983112,0.08040784,0.200000349,0.178838243,0.156126665,0.092589527,0.099444888,0.128246647,0.144252156,0.108512987,0.07301079,0.077415799,0.078713297,0.080808528,0.102216292,0.089112407,0.079532569,0.083992184,0.127737449,0.078330993
580,0.066270752,0.088952397,0.139432525,0.084978354,0.097726628,0.066531068,0.059002317,0.082024708,0.079546398,0.056730079,0.074334678,0.09166359,0.055956837,0.099582431,0.078314113,0.104672279,0.110217269,0.096671885,0.08034491,0.086075976,0.092823956,0.085220629,0.086679043,0.099625776,0.095097799,0.113878622,0.151617622,0.081297243,0.07991135,0.198770771,0.177850627,0.154766755,0.091716025,0.098816586,0.127304522,0.143241487,0.107978494,0.072355996,0.076540496,0.077968115,0.080346375,0.101028205,0.088286769,0.078910442,0.08289184,0.126207774,0.077633099
581,0.065581087,0.088275375,0.138759987,0.084099761,0.096948142,0.065907304,0.058383279,0.081223564,0.078826899,0.056178419,0.073605196,0.090889047,0.055488484,0.098940473,0.077756996,0.103962728,0.109764355,0.095978343,0.079570713,0.085523965,0.092052828,0.084618339,0.086127756,0.098799184,0.09420599,0.113098417,0.150540538,0.080671683,0.079496088,0.1976671,0.176911047,0.153484323,0.090985131,0.098236158,0.126424866,0.142292917,0.107550905,0.071777045,0.075714839,0.077282321,0.079910162,0.099913973,0.087527495,0.078334687,0.081889063,0.124796648,0.076980566
582,0.064941124,0.087627399,0.138118776,0.083270459,0.096203081,0.065327889,0.057797367,0.080449637,0.07813349,0.055663588,0.072907439,0.090145299,0.055050254,0.098349019,0.077258502,0.103321971,0.109355704,0.095336154,0.078859328,0.085008559,0.091337256,0.084061015,0.085609183,0.09804046,0.0933767,0.112379176,0.149552272,0.080078714,0.079082796,0.196672023,0.176028422,0.152268675,0.090354109,0.097689514,0.12561164,0.141382824,0.107189226,0.071247026,0.074923265,0.076649642,0.079510401,0.098878385,0.086807818,0.077786857,0.08096907,0.123473822,0.076343802
583,0.06430571,0.087006022,0.137514533,0.08247138,0.095474783,0.064761362,0.057243406,0.079692319,0.07745809,0.055167507,0.072231985,0.089418338,0.054641726,0.097780075,0.076797742,0.102709342,0.108978674,0.094741414,0.078175817,0.084515579,0.090639895,0.083533664,0.08510499,0.09731656,0.092571333,0.111684166,0.14861523,0.07949033,0.078593282,0.195717742,0.175187235,0.151102368,0.08967312,0.097167337,0.12484231,0.140491549,0.106789101,0.070699579,0.074174283,0.076043288,0.079155804,0.097913099,0.086106916,0.077259917,0.08010181,0.122193216,0.075733331
584,0.063685712,0.086417847,0.136940474,0.081717247,0.094816445,0.064199475,0.056728258,0.078998784,0.076828282,0.054714745,0.071571446,0.088744995,0.054236135,0.097222048,0.076354844,0.102112587,0.10858093,0.094149599,0.077510979,0.084047848,0.089979584,0.083025566,0.084635032,0.096629838,0.091777399,0.111021131,0.14769591,0.078936936,0.078191914,0.194732031,0.174358886,0.149977965,0.088999172,0.096654984,0.124095972,0.139647274,0.106362202,0.070177592,0.073460199,0.075473291,0.078779983,0.096958938,0.085436374,0.076755621,0.079262419,0.120979348,0.075175213
585,0.063124332,0.08585906,0.136366471,0.081012143,0.094213294,0.063678543,0.056234714,0.078330602,0.076233512,0.05430977,0.070951526,0.088102983,0.053858039,0.096695867,0.07592836,0.101548644,0.108221009,0.093588349,0.076906612,0.083609812,0.089355106,0.082561597,0.084188548,0.095977942,0.091039581,0.1103995,0.14686634,0.078437114,0.077838823,0.193821166,0.173595673,0.148918129,0.08842479,0.09621459,0.12337936,0.138827684,0.10602424,0.06970788,0.07277127,0.074948334,0.07842772,0.096070689,0.084807708,0.07629094,0.078494303,0.119856531,0.07466564
586,0.062631954,0.085328886,0.135786039,0.080366156,0.093660936,0.063214063,0.055762236,0.077684278,0.075675294,0.05396025,0.070381565,0.087484812,0.053504806,0.096209826,0.075522322,0.101027628,0.107912692,0.093069446,0.076361638,0.083195257,0.088769169,0.082143408,0.083755964,0.095364393,0.090361449,0.109823964,0.146131313,0.077987301,0.077475515,0.193006983,0.172908748,0.147937939,0.087940425,0.095870184,0.122690036,0.138025627,0.105775673,0.069294883,0.072116991,0.074462739,0.078112687,0.095258971,0.084218064,0.075869091,0.077815615,0.118828662,0.074194893
587,0.062171258,0.084835125,0.135295233,0.079802872,0.093183355,0.062788063,0.055339398,0.07712103,0.075181037,0.053683802,0.069846127,0.086915572,0.053130306,0.095751927,0.075147436,0.100548259,0.10759296,0.092574963,0.075811515,0.082784841,0.088235788,0.081737827,0.083336137,0.094804503,0.089685073,0.109295257,0.145391456,0.077557563,0.077050478,0.192171645,0.172244095,0.147043162,0.087391647,0.095584135,0.122011666,0.137266069,0.105442239,0.068917444,0.071536956,0.073994195,0.077789913,0.094460879,0.083647663,0.075474422,0.077202707,0.11787722,0.073752854
588,0.06172286,0.084363532,0.134873002,0.079260565,0.092722737,0.062382091,0.054935098,0.076588403,0.07469374,0.053414154,0.069340033,0.086381736,0.052798628,0.095357196,0.074794234,0.100105987,0.107280628,0.092087155,0.075293409,0.082454251,0.087772597,0.081362716,0.082968543,0.094309211,0.089057116,0.108829627,0.144704704,0.077169634,0.076729066,0.191369541,0.171678545,0.146149978,0.08691208,0.095317519,0.121421125,0.136556015,0.105184377,0.068538327,0.070990538,0.07356684,0.077522433,0.093735611,0.083108369,0.075097255,0.076613669,0.116954983,0.073342267
589,0.061302903,0.083933034,0.134493747,0.078750496,0.092297791,0.061994018,0.054568206,0.076087573,0.074229999,0.053139958,0.068887724,0.085897352,0.05252601,0.095016951,0.074488119,0.099724084,0.107024543,0.091675733,0.074844207,0.082167594,0.087356586,0.081033947,0.082668058,0.093868409,0.08849904,0.108422494,0.144122539,0.076812683,0.076461615,0.190673266,0.171187102,0.145297947,0.08651364,0.095055025,0.120940403,0.135918738,0.104998996,0.068164918,0.070503399,0.073196773,0.077307205,0.093101775,0.082603757,0.074750558,0.076070841,0.11608288,0.072970012
590,0.06092586,0.083552927,0.134125413,0.078285476,0.091926881,0.061626064,0.054249824,0.075619475,0.073810184,0.052864561,0.06849539,0.08546363,0.052296529,0.094699642,0.074235122,0.099405275,0.106841052,0.09137354,0.074467296,0.081872019,0.086955047,0.080748351,0.082418323,0.093459877,0.087999838,0.108049164,0.143644195,0.076463505,0.07615827,0.190113616,0.170710442,0.144527638,0.086152566,0.094802789,0.120532868,0.135358863,0.104826034,0.067815472,0.070091519,0.072875607,0.0771121,0.092540366,0.082131668,0.074439861,0.075595222,0.115287706,0.072634278
591,0.06056071,0.083170497,0.13377705,0.077806555,0.091550496,0.06127507,0.053917098,0.075130655,0.073394507,0.052578012,0.068079588,0.085014102,0.052038324,0.094346031,0.073944976,0.099063029,0.106605713,0.091004826,0.074052967,0.081576299,0.086549332,0.080444766,0.082133512,0.09304885,0.087466206,0.1076465,0.143101989,0.076083436,0.075803357,0.189560508,0.170180073,0.143757165,0.085706427,0.094604693,0.120031695,0.134815227,0.104569926,0.06749049,0.069677969,0.072522951,0.076876049,0.091950975,0.0816791,0.074118676,0.07513645,0.114543865,0.072298612
592,0.060225377,0.082813568,0.133470634,0.077378849,0.091207359,0.060954958,0.053619465,0.074696898,0.073000917,0.052316814,0.06769834,0.084611395,0.051799206,0.094006457,0.073674218,0.098717132,0.106393759,0.090666532,0.073680436,0.081291065,0.086167901,0.080141286,0.081853293,0.092665626,0.086964554,0.107244075,0.142589894,0.075758284,0.07557278,0.189096606,0.169662768,0.143027745,0.085366216,0.09445328,0.119560258,0.134297433,0.104350074,0.06722835,0.069307436,0.072199167,0.076651984,0.091399396,0.081264491,0.073849395,0.074716476,0.113872942,0.072011422
593,0.059914002,0.082471584,0.133205815,0.076992703,0.090872437,0.060649016,0.053347927,0.074308008,0.072615885,0.052060985,0.06734078,0.084244753,0.051585907,0.093690424,0.073433233,0.098385344,0.106203405,0.09037302,0.073342,0.081018191,0.085807009,0.079852186,0.081588227,0.09229933,0.08650316,0.106852958,0.142104087,0.075475874,0.075427532,0.188695235,0.169155221,0.142333414,0.085133345,0.094306503,0.119114184,0.133788304,0.104192019,0.066999525,0.06896152,0.071905147,0.076455078,0.09088304,0.080880108,0.07360983,0.074321118,0.113245009,0.071747711
594,0.059608839,0.082117691,0.132958032,0.076595243,0.090490112,0.060328999,0.053063091,0.073901387,0.07221598,0.051762332,0.066960682,0.083862331,0.051379181,0.093378733,0.073201188,0.098082364,0.105989024,0.090083179,0.072980908,0.080754137,0.085444089,0.079587637,0.081328428,0.091919344,0.086053502,0.106469262,0.141581642,0.075166582,0.075202038,0.188253598,0.168615711,0.141642871,0.084881569,0.094108164,0.118614823,0.133259817,0.10405426,0.066741284,0.068586523,0.071606554,0.076274463,0.090358638,0.080506302,0.073333022,0.073916563,0.112604534,0.071445031
595,0.059346353,0.081828024,0.132716593,0.076241639,0.090146644,0.060067383,0.052840664,0.07350889,0.071897998,0.051489057,0.066647233,0.083530038,0.051191602,0.093063284,0.072974268,0.097800057,0.105807488,0.089790971,0.072660944,0.080504576,0.085098335,0.079346809,0.081065648,0.091584238,0.085628067,0.106074896,0.141054207,0.074895052,0.075000663,0.187677871,0.168100889,0.141011547,0.084582023,0.093902302,0.118134172,0.132761046,0.103902687,0.066541021,0.068224242,0.071337031,0.076113154,0.089851898,0.08019495,0.073109925,0.073531151,0.11201299,0.071185957
596,0.059092841,0.081593709,0.132488489,0.075905688,0.089817009,0.059827992,0.052630912,0.073157043,0.071612304,0.051238805,0.066368644,0.0832098,0.051021919,0.092753304,0.07275885,0.097552319,0.105653615,0.089504458,0.072360655,0.080280872,0.084775264,0.079116759,0.080832706,0.091285939,0.085242348,0.105688064,0.140533776,0.074636906,0.074886634,0.1870829,0.167651497,0.140416259,0.08429391,0.093662977,0.117708255,0.132270931,0.103833292,0.066352488,0.067864145,0.071084907,0.075964425,0.089375424,0.079905789,0.072886414,0.073149708,0.111409586,0.07095183
597,0.058820466,0.081373521,0.132269674,0.075559666,0.089462513,0.0595745,0.052392332,0.072827721,0.071308496,0.051001323,0.066078979,0.082868958,0.050847651,0.092443115,0.072553901,0.097315454,0.105489147,0.089211144,0.072045745,0.080060228,0.084448376,0.078883839,0.080617461,0.090992138,0.084861512,0.105291493,0.139983724,0.074362539,0.074807141,0.186495715,0.167216639,0.139820937,0.084024346,0.093376818,0.117311642,0.131767697,0.103852257,0.066117948,0.067488145,0.070821729,0.075809979,0.088906277,0.07960313,0.072624841,0.072746937,0.110748204,0.070699852
598,0.058528198,0.081096012,0.132029451,0.075194431,0.089049503,0.05929638,0.052125702,0.072431745,0.070969911,0.050772618,0.065738524,0.082508986,0.050614866,0.092104801,0.072348139,0.097003764,0.105236302,0.088864888,0.071683976,0.079765246,0.084046015,0.078641692,0.080327693,0.090651994,0.084371902,0.104806949,0.139297494,0.074054483,0.074525586,0.185756713,0.166603364,0.139193468,0.083678855,0.093065684,0.116832529,0.131248529,0.103795931,0.0657886,0.067079719,0.070504859,0.075617314,0.088372501,0.079282423,0.072346156,0.072294467,0.110037084,0.07036908
599,0.058238748,0.080810895,0.131768354,0.074823761,0.088622437,0.059028364,0.05186008,0.072071746,0.070647207,0.050561021,0.065397431,0.082151457,0.05038491,0.091703139,0.07211932,0.096659388,0.104953979,0.088478264,0.071279214,0.0794478,0.083606837,0.078350229,0.080027613,0.090261646,0.083850281,0.104267527,0.138545592,0.073744794,0.074218255,0.184952255,0.165962295,0.138548113,0.083232836,0.09275625,0.116332806,0.130741271,0.103657005,0.065454326,0.066670847,0.070152838,0.075383016,0.087813335,0.078957153,0.072088266,0.071806769,0.109312607,0.070064993
600,0.057924132,0.080482979,0.131473458,0.074416662,0.088142265,0.058736717,0.051561772,0.07169928,0.070303662,0.050327785,0.065017658,0.08175909,0.05014955,0.091273728,0.071862903,0.096268563,0.104669428,0.088064989,0.070855803,0.07911809,0.083130688,0.078007071,0.079705396,0.089837866,0.083292301,0.103682852,0.137731817,0.073412508,0.073947339,0.184142686,0.165330652,0.137845153,0.082765912,0.092417559,0.11583456,0.130202543,0.103495067,0.06511331,0.06621398,0.069772296,0.075133443,0.087228368,0.078583326,0.071808974,0.071251098,0.108524222,0.069737611
601,0.057555698,0.080070893,0.131129504,0.07393831,0.087563347,0.058383159,0.051194248,0.07124833,0.069892922,0.050037646,0.064551727,0.081295397,0.049887891,0.090850909,0.071583424,0.095811837,0.10438881,0.087633575,0.07043041,0.078766813,0.082600229,0.077622443,0.079331546,0.089389104,0.082678728,0.103046186,0.136836989,0.073028954,0.073701672,0.183341013,0.164687514,0.137046629,0.082344242,0.092016189,0.115332583,0.12958247,0.103351893,0.064736449,0.065660497,0.069363436,0.074891528,0.086600806,0.078123327,0.071458759,0.070594313,0.107615348,0.069313652
602,0.057178398,0.079622073,0.130730696,0.07340288,0.086930652,0.058011843,0.050802417,0.070795398,0.069457852,0.049740204,0.0640368,0.080816709,0.049631882,0.090357493,0.071296231,0.095319686,0.104076817,0.087172258,0.069958814,0.07835891,0.081977687,0.07719907,0.078904493,0.088854982,0.082040074,0.10231176,0.135840759,0.072614064,0.073312401,0.182402231,0.163928862,0.136201523,0.081823796,0.091599538,0.114761308,0.128910396,0.103078766,0.064316939,0.065073675,0.068918079,0.074622629,0.085902467,0.077647742,0.071082744,0.069866477,0.106637368,0.068846652
603,0.056769636,0.079132289,0.130273291,0.072826132,0.086257224,0.057607243,0.050376644,0.070316428,0.068988229,0.049402451,0.063490917,0.08028997,0.049319499,0.089840343,0.070972056,0.094769538,0.103716916,0.086635555,0.069446048,0.077933091,0.08131445,0.076747241,0.078462413,0.088272761,0.0813432,0.101526678,0.134748372,0.072148356,0.072929628,0.181372127,0.163107556,0.135267797,0.081219091,0.091152015,0.114146196,0.128198733,0.102725725,0.06388444,0.064435277,0.068410584,0.074312929,0.085140643,0.077135583,0.070658339,0.069079314,0.105588478,0.068353051
604,0.05632714,0.07859443,0.129761916,0.072207656,0.085533697,0.057162561,0.049910552,0.069793692,0.068481798,0.04901289,0.062903167,0.079708652,0.048964035,0.089305635,0.070625029,0.094174994,0.103338927,0.08605273,0.068909554,0.077492145,0.08061397,0.076258191,0.077998094,0.087655145,0.080606513,0.100708114,0.133597822,0.07164222,0.072589788,0.180285799,0.162262893,0.134247151,0.080595039,0.090663696,0.113518068,0.127458221,0.102356464,0.063428538,0.063737046,0.06786244,0.073982566,0.084336453,0.076578516,0.070200098,0.068228686,0.10446353,0.06782861
605,0.055865085,0.078000952,0.129205393,0.07153526,0.084737739,0.056681496,0.049403514,0.069220237,0.06794322,0.048583258,0.062243926,0.079089688,0.048636594,0.088725488,0.07030065,0.093576216,0.102999917,0.085506216,0.068372484,0.077009535,0.079842179,0.07571211,0.077472025,0.086991753,0.07988629,0.099846632,0.132446291,0.071127268,0.072221284,0.17915937,0.161413506,0.133178067,0.080037165,0.090133054,0.112902903,0.12669542,0.10202643,0.062909085,0.062982443,0.067327924,0.073672838,0.083518718,0.075981091,0.069748168,0.067300434,0.103257174,0.06725379
606,0.055349969,0.077341607,0.128612742,0.070815138,0.083905531,0.05617716,0.048867142,0.068611346,0.067349262,0.048147636,0.061550835,0.078416376,0.048276111,0.088108495,0.069939733,0.092918733,0.102581437,0.084901328,0.067788666,0.076493416,0.079026592,0.075147728,0.076938736,0.086262555,0.079108603,0.098934909,0.131204899,0.070551486,0.071709487,0.177898173,0.160485354,0.132036107,0.079373813,0.089571828,0.112209478,0.125866668,0.101591652,0.062345915,0.062174463,0.06673588,0.07331103,0.082648551,0.075333525,0.069229672,0.066302141,0.101957692,0.066619938
607,0.054829801,0.076670784,0.127979708,0.070076302,0.083074832,0.055676657,0.048320357,0.068015826,0.066748787,0.047729207,0.060833975,0.07771919,0.047876842,0.08749038,0.069560593,0.092224728,0.10214236,0.084261546,0.067183712,0.075971579,0.078213445,0.074582867,0.07640188,0.085520474,0.078303056,0.098020088,0.12993176,0.06996864,0.071211884,0.176600085,0.159525428,0.130867112,0.078641991,0.089009431,0.111500827,0.125016775,0.101101325,0.061782097,0.061357118,0.066108699,0.072937316,0.081743954,0.074665716,0.068702677,0.065300239,0.100641671,0.065992467
608,0.054335864,0.076020328,0.127315774,0.069344105,0.082259522,0.055190537,0.047777959,0.067447391,0.066172601,0.047336076,0.060108939,0.077020947,0.047458637,0.086883593,0.069184794,0.091525402,0.101733383,0.083624079,0.066583041,0.075455105,0.077417229,0.074020855,0.075859528,0.084791674,0.077503695,0.097128176,0.128678537,0.069419125,0.07081479,0.175328911,0.158582542,0.12970254,0.077921929,0.088467615,0.110816586,0.124167881,0.100631364,0.061239869,0.060552665,0.065479066,0.072580163,0.08082809,0.074003246,0.06820455,0.064335068,0.099345327,0.065404307
609,0.05383884,0.07535347,0.126647648,0.068633814,0.081426285,0.054691186,0.047244686,0.066838598,0.065592013,0.046955487,0.05941177,0.076313247,0.047074452,0.086244188,0.068816619,0.090846977,0.101328913,0.083019929,0.065989442,0.074913979,0.076583548,0.07344148,0.075313581,0.084023975,0.076722243,0.096227509,0.127444357,0.068886911,0.070368659,0.174025885,0.157677767,0.128528298,0.077325571,0.087953699,0.110099386,0.123264035,0.100253227,0.060693018,0.059728023,0.064873549,0.072205732,0.079922215,0.073350986,0.067687306,0.063378074,0.097995667,0.064799881
